#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T381/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 381|*|
#SANRT381|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T599/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 599|*|
#SANRT599|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221020081700 3842.27
20230123135800 3842.27
20230423120300 3842.27
20230728081600 3842.27
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T646/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 646|*|
#SANRT646|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221101112000 3809.84
20221128103200 3809.91
20221215125300 3809.94
20230119100000 3809.66
20230221100200 3809.84
20230328112000 3809.96
20230426174900 3810.08
20230512111900 3810.09
20230727132000 3809.88
20230926090200 3811.13
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T769/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 769|*|
#SANRT769|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221031083400 3820.07
20230120084800 3820.07
20230421113300 3820.07
20230728155600 3820.07
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T802/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMET.H. 802(MW-14 ;VEG.SITE T.H.)|*|SANRT802|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221024122200 3826.79
20221220074500 3827.05
20230118153400 3828.20
20230301150700 3827.84
20230414074600 3828.99
20230512070600 3828.57
20230622074300 3828.53
20230729140400 3828.18
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T854/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 854|*|
#SANRT854|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221024133000 3816.26
20230421092300 3816.92
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/TT43/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMET.H. T43(TINAMAHA DAM)|*|SANRTT43|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/V008GB/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEOBS WELL 008GB(USGS WELL B SITE 8)|*|SANRV008GB|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/V009G/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEOBS WELL 009G(USGS84-9;SYMMES CK)|*|SANRV009G|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221031143700 3807.23
20221128103800 3807.52
20221215124200 3807.69
20230119074000 3807.97
20230221095600 3807.63
20230328111200 3808.02
20230401135900 3807.95
20230426151100 3808.00
20230512110400 3808.06
20230727091100 3810.06
20230926083100 3810.13
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/V015GA/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEOBS WELL 015GA(USGS83-15A ;INDEP.SPG.FLD.)|*|SANRV015GA|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221024134800 3817.30
20230120083500 3821.25
20230421102600 3815.30
20230728154000 3818.24
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/W106/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEWELL 106(PUMPING WELL #106)|*|SANRW106|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221003140600 3830.22
20221102132000 3829.06
20221202093700 3826.75
20230104085600 3824.44
20230203092300 3824.44
20230302144400 3826.75
20230402093400 3824.44
20230507170500 3829.06
20230612144700 3829.06
20230706163700 3833.68
20230804074000 3835.99
20230906163800 3840.61
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/F025/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEFLOWING WELL 025|*|SANRF025|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/F038/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEFLOWING WELL 038 WL=80|*|SANRF038|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/F054/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEFLOWING WELL 054|*|SANRF054|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/F058/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEFLOWING WELL 058|*|SANRF058|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/F368/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEFLOWING WELL 368|*|SANRF368|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T008E1/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMET.H. 008E1(IFS T.H. #E' USGS SITE 8)|*|SANRT008E1|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T402/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 402|*|
#SANRT402|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221013090600 3796.94
20221013093900 3796.93
20221114105500 3796.99
20221215131500 3797.26
20230120083200 3797.69
20230215103200 3797.67
20230326150000 3798.72
20230401153400 3798.80
20230509080400 3799.51
20230731124700 3798.99
20230828134800 3799.19
20230918101200 3799.42
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T507/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 507|*|
#SANRT507|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221031142500 3800.49
20221130125500 3800.75
20221219145700 3800.90
20230123102600 3802.70
20230216102400 3802.59
20230331112500 3805.34
20230401094900 3805.32
20230416081200 3804.58
20230509105400 3803.75
20230824133000 3802.80
20230920141900 3802.41
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T541/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 541|*|
#SANRT541|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T779/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 779|*|
#SANRT779|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221101095200 3820.54
20230119081500 3822.22
20230426152900 3823.01
20230727101200 3825.71
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/TT09/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMET.H. T09 (TINEMAHA DAM)|*|SANRTT09|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221031111100 3852.27
20221201111100 3852.27
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/TT35/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMET.H. T35 (TINEMAHA DAM)|*|SANRTT35|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/V158/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEOBS WELL 158|*|SANRV158|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221031111200 3838.23
20221130124200 3838.21
20230119084100 3838.12
20230222101000 3838.39
20230328154800 3838.74
20230415113300 3838.81
20230526134100 3839.53
20230726160200 3842.64
20230927140000 3843.15
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/W059/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEWELL 059(PUMPING WELL #59)|*|SANRW059|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221004070400 3833.41
20221005070400 3833.41
20221102153000 3827.63
20221202132900 3823.01
20230104123200 3823.01
20230203125700 3828.79
20230302083300 3831.10
20230402141100 3805.69
20230506135700 3808.00
20230605171600 3805.69
20230705155600 3808.00
20230804123000 3805.69
20230905142600 3812.62
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/W349/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEWELL 349(PUMPING WELL #349 @ CHARLIES BUTTE)|*|SANRW349|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/F024/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEFLOWING WELL 024|*|SANRF024|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/F040/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEFLOWING WELL 040|*|SANRF040|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T013H/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMET.H. 013H(ISS T.H. #H USGS SITE 13)|*|SANRT013H|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T362/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 362|*|
#SANRT362|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221019072900 4096.14
20221128084800 4096.14
20221215141000 4096.14
20230124083800 4096.14
20230221112400 4096.14
20230328124800 4096.14
20230423130900 4096.14
20230513093100 4096.14
20230728103800 4096.14
20230926140000 4096.14
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T447/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 447|*|
#SANRT447|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221031144200 3810.88
20221116090300 3810.75
20221213135600 3810.82
20230123072800 3810.74
20230215122100 3810.89
20230329142900 3811.17
20230401140500 3811.18
20230426151400 3811.27
20230515085500 3811.41
20230817104900 3814.08
20230927081200 3815.01
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T609/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 609|*|
#SANRT609|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221031132300 3823.23
20230421155000 3823.18
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T770/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 770|*|
#SANRT770|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221020110000 3727.13
20230118092000 3727.48
20230423145600 3729.00
20230729112200 3730.44
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/TT01/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMET.H. T01 (TINEMAHA DAM)|*|SANRTT01|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/V012/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEOBS WELL 012(REINHACKLE SPGS.PRESSURE WELL)|*|SANRV012|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221019153500 3752.86
20221116152200 3752.86
20221214142500 3752.86
20230124094700 3752.86
20230217154300 3752.86
20230329132000 3752.86
20230423144700 3752.86
20230512151000 3752.86
20230728120500 3752.86
20230817130100 3752.86
20230913123000 3752.86
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/V018GC/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEOBS WELL 18GC|*|SANRV018GC|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221013123100 3695.68
20230120095100 3695.68
20230421171600 3696.01
20230731135600 3695.84
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/V030/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMEOBS WELL 30|*|
#SANRV030|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221019074200 3817.68
20221128125400 3817.35
20221219075500 3816.90
20230123120100 3819.82
20230216081500 3820.16
20230327162800 3820.41
20230421165900 3821.07
20230514135600 3819.54
20230817130400 3821.11
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/W402/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEWELL 402(E&M WELL @ MANZANAR HAY FIELD)|*|SANRW402|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221003082200 3820.81
20221102095500 3818.50
20221208121500 3818.50
20230104081300 3820.81
20230201105500 3818.50
20230403095600 3823.12
20230505114500 3707.62
20230607104000 3705.31
20230703160400 3818.50
20230803152600 3816.19
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/W428/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEW428 - (REPLACEMENT FOR W402)|*|SANRW428|*|SWATER---|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T363/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 363|*|
#SANRT363|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221019072100 4099.53
20221128075800 4099.53
20221219150800 4099.53
20230124083900 4099.53
20230213120600 4099.53
20230329084100 4099.53
20230423130600 4099.53
20230515163800 4099.53
20230728103400 4099.53
20230928095500 4099.53
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T421/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 421|*|
#SANRT421|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221116113000 3830.06
20221220082600 3829.82
20230123081900 3829.68
20230215154500 3829.73
20230330101200 3829.99
20230401073900 3829.99
20230515135000 3830.37
20230619132600 3830.86
20230814161400 3832.31
20230926090600 3833.87
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T456/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 456|*|
#SANRT456|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221018075000 3810.18
20230416091300 3811.82
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T665/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 665|*|
#SANRT665|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20230415102500 3841.39
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T672/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 672|*|
#SANRT672|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20230415084600 3848.63
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T789/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 789|*|
#SANRT789|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221020080400 3917.01
20230123142400 3917.01
20230423121100 3917.01
20230728083700 3917.01
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T811/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMET.H. 811(MW-2 ;VEG.SITE T.H.)|*|SANRT811|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T847/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 847|*|
#SANRT847|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221018155400 3830.05
20230414102300 3832.53
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/TT27/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMET.H. T27(TINAMAHA DAM)|*|SANRTT27|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221031111100 3856.13
20221201111100 3856.13
20221229111100 3856.12
20230301111100 3856.12
20230329111100 3856.14
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/V175/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEOBS WELL 175|*|SANRV175|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221019084000 3818.85
20221128115200 3818.71
20221219081800 3818.05
20230123121900 3819.54
20230216083600 3819.91
20230327160200 3820.76
20230421172400 3820.57
20230514133800 3820.74
20230815144700 3825.78
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/W096/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEWELL 096(PUMPING WELL #96)|*|SANRW096|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/W112/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMEWELL 112|*|
#SANRW112|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/F367/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEFLOWING WELL 367(DUCK LK)|*|SANRF367|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T403/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 403|*|
#SANRT403|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221101111000 3812.98
20221116091700 3813.03
20221213141500 3814.14
20230123075800 3813.79
20230215135200 3815.08
20230329135800 3815.14
20230401143800 3815.40
20230515093400 3815.22
20230817121700 3814.18
20230927085100 3814.68
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T465/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 465|*|
#SANRT465|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221027143200 3779.66
20230416144600 3785.52
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T632/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 632|*|
#SANRT632|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221031122000 3827.02
20230421141700 3818.38
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T647/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 647|*|
#SANRT647|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221101111700 3796.46
20230426173500 3800.18
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T871/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMET.H. 871(BLACK CANYON ALLUVIAL FAN WELL)|*|SANRT871|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221024103400 3856.16
20221128125500 3856.07
20221219140400 3855.96
20230126132400 3855.69
20230216141300 3855.63
20230327095800 3855.39
20230425152400 3855.47
20230514144600 3855.56
20230817143300 3857.31
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/W108/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMEWELL 108|*|
#SANRW108|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/W118/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMEWELL 118(PUMPING WELL #118)|*|SANRW118|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/S007/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|
#SNAMESOLAR STOCK WELL S007|*|SANRS007|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221014073100 3941.50
20230130081300 3941.50
20230427142000 3941.50
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T404/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 404|*|
#SANRT404|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221101111300 3795.62
20221116091200 3795.80
20221213140900 3796.14
20230123075100 3796.87
20230215134500 3796.95
20230329140200 3798.63
20230401143200 3798.62
20230515092900 3798.70
20230817120200 3797.58
20230927084000 3797.54
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T458/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 458|*|
#SANRT458|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
20221031123100 38048.40
20230416082200 38048.40
#ZRXPVERSION2209.265|*|ZRXPMODEStandard|*|ZRXPCREATORZRXP-Fileexport|*|TZUTC-8|*|
#TSPATH/0a/T551/GW/GW.WaterSurfaceElev|*|CUNITft|*|RINVAL-777|*|SNAMET.H. 551|*|
#SANRT551|*|CNAMEGroundWater|*|
#LAYOUT(timestamp,value)|*|
